,Route_link:,Route_name:,Bus_name:,Bus_type:,Dep_time:,Duration:,Arr_time:,Rating:,Price:,Seat_avail:
1094,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,4.0,800.0,"25 Seats available
12 Window"
1095,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:20,08h 10m,05:30,3.6,745.0,"9 Seats available
1 Single"
1096,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,09h 45m,06:15,3.7,799.0,"28 Seats available
13 Window"
1097,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,3.4,599.0,23 Seats available
1098,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,07h 30m,05:00,4.8,800.0,"23 Seats available
3 Single"
1099,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,08h 05m,05:30,2.9,895.0,"23 Seats available
3 Single"
1100,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,07h 05m,04:50,4.6,949.0,13 Seats available
1101,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,07h 45m,05:00,4.1,800.0,20 Seats available
1102,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,07h 30m,05:00,4.5,799.0,4 Seats available
1103,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,A/C Sleeper (2+1),21:45,07h 25m,05:10,2.9,949.0,11 Seats available
1104,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,08h 15m,05:00,3.3,800.0,"32 Seats available
16 Window"
1105,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,07h 45m,05:00,3.8,799.0,6 Seats available
1106,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:03,07h 18m,02:21,4.5,548.0,"36 Seats available
16 Window"
1107,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:16,08h 25m,04:41,4.5,568.0,19 Seats available
1108,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:00,08h 15m,05:15,4.0,568.0,"26 Seats available
8 Window"
1109,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,08h 30m,06:00,3.1,579.0,"13 Seats available
2 Window"
1110,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.6,949.0,10 Seats available
1111,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.5,1000.0,"10 Seats available
1 Single"
1112,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,08h 00m,05:45,4.3,799.0,15 Seats available
1113,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,AdSAAM BUS,Bharat Benz A/C Sleeper (2+1),22:00,08h 00m,06:00,4.2,854.0,12 Seats available
1114,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,MMK Travels,A/C Sleeper (2+1),21:30,08h 30m,06:00,4.5,850.0,"15 Seats available
3 Single"
1115,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,07h 15m,05:00,4.1,1100.0,"8 Seats available
2 Single"
1116,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,08h 50m,05:20,4.0,700.0,"6 Seats available
1 Single"
1117,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,4.1,900.0,"28 Seats available
13 Window"
1118,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,07h 30m,05:30,3.9,800.0,"21 Seats available
3 Single"
1119,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,4.0,800.0,"25 Seats available
12 Window"
1120,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:20,08h 10m,05:30,3.6,745.0,"9 Seats available
1 Single"
1121,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,09h 45m,06:15,3.7,799.0,"28 Seats available
13 Window"
1122,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,3.4,599.0,23 Seats available
1123,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,07h 30m,05:00,4.8,800.0,"23 Seats available
3 Single"
1124,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Arya Travels,A/C Sleeper (2+1),21:25,08h 05m,05:30,2.9,895.0,"23 Seats available
3 Single"
1125,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,07h 05m,04:50,4.6,949.0,13 Seats available
1126,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,07h 45m,05:00,4.1,800.0,20 Seats available
1127,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,07h 30m,05:00,4.5,799.0,4 Seats available
1128,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,A/C Sleeper (2+1),21:45,07h 25m,05:10,2.9,949.0,11 Seats available
1129,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,08h 15m,05:00,3.3,800.0,"32 Seats available
16 Window"
1130,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kannur to Bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,07h 45m,05:00,3.8,799.0,6 Seats available
1131,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1505,Super Fast Non AC Seater (2+3),13:30,07h 30m,21:00,3.2,332.0,47 Seats available
1132,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1886,Low Floor AC Seater 2+2,14:30,06h 50m,21:20,1.8,475.0,"17 Seats available
5 Window"
1133,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,07h 15m,23:00,3.2,332.0,46 Seats available
1134,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,07h 15m,23:20,3.2,332.0,49 Seats available
1135,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,06h 50m,23:20,3.2,475.0,"25 Seats available
11 Window"
1136,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07h 01m,07:00,2.8,700.0,43 Seats available
1137,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,09h 00m,03:00,3.8,900.0,"33 Seats available
18 Window"
1138,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,07h 10m,01:25,3.2,1300.0,"21 Seats available
8 Single"
1139,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,05h 30m,04:30,3.2,800.0,"32 Seats available
13 Window"
1140,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:15,07h 14m,02:29,3.8,750.0,35 Seats available
1141,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1505,Super Fast Non AC Seater (2+3),13:30,07h 30m,21:00,3.2,332.0,47 Seats available
1142,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1886,Low Floor AC Seater 2+2,14:30,06h 50m,21:20,1.8,475.0,"17 Seats available
5 Window"
1143,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,07h 15m,23:00,3.2,332.0,46 Seats available
1144,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,07h 15m,23:20,3.2,332.0,49 Seats available
1145,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,06h 50m,23:20,3.2,475.0,"25 Seats available
11 Window"
1146,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,06h 59m,23:59,3.2,332.0,48 Seats available
1147,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,07h 45m,01:25,3.2,341.0,46 Seats available
1148,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,05h 30m,23:35,3.2,381.0,"25 Seats available
9 Window"
1149,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,07h 20m,01:50,3.2,370.0,33 Seats available
1150,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),18:45,05h 50m,00:35,3.2,381.0,23 Seats available
1151,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,06h 40m,01:30,3.2,475.0,"29 Seats available
14 Window"
1152,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,19:05,06h 05m,01:10,1.8,606.0,"33 Seats available
15 Window"
1153,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,07h 20m,03:30,3.2,355.0,47 Seats available
1154,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,06h 00m,02:30,3.2,350.0,34 Seats available
1155,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,20:55,06h 15m,03:10,3.2,475.0,"30 Seats available
14 Window"
1156,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),21:00,06h 30m,03:30,3.2,332.0,48 Seats available
1157,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,06h 30m,03:45,3.2,332.0,51 Seats available
1158,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,07h 20m,04:40,3.2,332.0,48 Seats available
1159,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 523,Super Express Non AC Seater Air Bus (2+2),21:30,04h 50m,02:20,3.4,381.0,35 Seats available
1160,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),21:35,05h 50m,03:25,3.2,381.0,"32 Seats available
13 Window"
1161,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,06h 25m,04:15,3.1,332.0,50 Seats available
1162,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,06h 00m,04:20,2.9,381.0,"34 Seats available
14 Window"
1163,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,06h 30m,05:10,3.2,475.0,"29 Seats available
14 Window"
1164,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 507,Super Express Non AC Seater Air Bus (2+2),22:50,04h 45m,03:35,3.2,381.0,30 Seats available
1165,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,06h 24m,05:30,3.2,332.0,50 Seats available
1166,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07h 01m,07:00,2.8,700.0,43 Seats available
1167,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,09h 00m,03:00,3.8,900.0,"33 Seats available
18 Window"
1168,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,07h 10m,01:25,3.2,1300.0,"21 Seats available
8 Single"
1169,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,05h 30m,04:30,3.2,800.0,"32 Seats available
13 Window"
1170,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:15,07h 14m,02:29,3.8,750.0,35 Seats available
1171,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),17:30,07h 30m,01:00,3.8,700.0,"38 Seats available
18 Window"
1172,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:00,05h 30m,04:30,3.2,1000.0,1 Seat available
1173,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),18:30,08h 00m,02:30,2.9,749.0,40 Seats available
1174,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1505,Super Fast Non AC Seater (2+3),13:30,07h 30m,21:00,3.2,332.0,47 Seats available
1175,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1886,Low Floor AC Seater 2+2,14:30,06h 50m,21:20,1.8,475.0,"17 Seats available
5 Window"
1176,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),15:45,07h 15m,23:00,3.2,332.0,46 Seats available
1177,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 757,Super Fast Non AC Seater (2+3),16:05,07h 15m,23:20,3.2,332.0,49 Seats available
1178,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1877,Low Floor AC Seater 2+2,16:30,06h 50m,23:20,3.2,475.0,"25 Seats available
11 Window"
1179,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1962,Super Fast Non AC Seater (2+3),17:00,06h 59m,23:59,3.2,332.0,48 Seats available
1180,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1703,Super Fast Non AC Seater (2+3),17:40,07h 45m,01:25,3.2,341.0,46 Seats available
1181,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 125,Super Deluxe Non AC Seater Air Bus (2+2),18:05,05h 30m,23:35,3.2,381.0,"25 Seats available
9 Window"
1182,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2131,Super Express Non AC Seater Air Bus (2+2),18:30,07h 20m,01:50,3.2,370.0,33 Seats available
1183,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 475,Super Express Non AC Seater Air Bus (2+2),18:45,05h 50m,00:35,3.2,381.0,23 Seats available
1184,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2388,Low Floor AC Seater 2+2,18:50,06h 40m,01:30,3.2,475.0,"29 Seats available
14 Window"
1185,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1377,AC MULTI AXLE,19:05,06h 05m,01:10,1.8,606.0,"33 Seats available
15 Window"
1186,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1028,Super Fast Non AC Seater (2+3),20:10,07h 20m,03:30,3.2,355.0,47 Seats available
1187,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2071,Super Express Non AC Seater Air Bus (2+2),20:30,06h 00m,02:30,3.2,350.0,34 Seats available
1188,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 1842,Low Floor AC Seater 2+2,20:55,06h 15m,03:10,3.2,475.0,"30 Seats available
14 Window"
1189,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 852,Super Fast Non AC Seater (2+3),21:00,06h 30m,03:30,3.2,332.0,48 Seats available
1190,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 847,Super Fast Non AC Seater (2+3),21:15,06h 30m,03:45,3.2,332.0,51 Seats available
1191,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 862,Super Fast Non AC Seater (2+3),21:20,07h 20m,04:40,3.2,332.0,48 Seats available
1192,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 523,Super Express Non AC Seater Air Bus (2+2),21:30,04h 50m,02:20,3.4,381.0,35 Seats available
1193,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 91,Swift Deluxe Non AC Air Bus (2+2),21:35,05h 50m,03:25,3.2,381.0,"32 Seats available
13 Window"
1194,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 672,Super Fast Non AC Seater (2+3),21:50,06h 25m,04:15,3.1,332.0,50 Seats available
1195,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 49,Swift Deluxe Non AC Air Bus (2+2),22:20,06h 00m,04:20,2.9,381.0,"34 Seats available
14 Window"
1196,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2364,Low Floor AC Seater 2+2,22:40,06h 30m,05:10,3.2,475.0,"29 Seats available
14 Window"
1197,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 507,Super Express Non AC Seater Air Bus (2+2),22:50,04h 45m,03:35,3.2,381.0,30 Seats available
1198,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,KSRTC (Kerala) - 2690,Super Fast Non AC Seater (2+3),23:06,06h 24m,05:30,3.2,332.0,50 Seats available
1199,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),23:59,07h 01m,07:00,2.8,700.0,43 Seats available
1200,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),18:00,09h 00m,03:00,3.8,900.0,"33 Seats available
18 Window"
1201,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),18:15,07h 10m,01:25,3.2,1300.0,"21 Seats available
8 Single"
1202,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,05h 30m,04:30,3.2,800.0,"32 Seats available
13 Window"
1203,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Sonia Travels,A/C Seater/Sleeper (2+1),19:15,07h 14m,02:29,3.8,750.0,35 Seats available
1204,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),17:30,07h 30m,01:00,3.8,700.0,"38 Seats available
18 Window"
1205,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,EMERALD TRAVELS,A/C Sleeper (2+1),23:00,05h 30m,04:30,3.2,1000.0,1 Seat available
1206,https://www.redbus.in/bus-tickets/kottayam-to-kozhikode,Kottayam to Kozhikode,Jacobs Travels,A/C Semi Sleeper (2+2),18:30,08h 00m,02:30,2.9,749.0,40 Seats available
1207,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),18:00,03h 45m,21:45,2.9,181.0,45 Seats available
1208,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),18:10,03h 20m,21:30,2.9,181.0,47 Seats available
1209,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),19:00,03h 20m,22:20,2.9,181.0,50 Seats available
1210,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,03h 30m,22:45,2.9,181.0,49 Seats available
1211,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),19:30,02h 45m,22:15,2.9,216.0,31 Seats available
1212,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,Sheraton Tours and Travels,A/C Seater/Sleeper (2+1),22:27,03h 18m,01:45,4.3,480.0,32 Seats available
1213,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,Ubc travels,A/C Semi Sleeper (2+2),22:30,02h 30m,01:00,3.8,700.0,"41 Seats available
20 Window"
1214,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),22:31,02h 54m,01:25,3.2,1300.0,"21 Seats available
8 Single"
1215,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,Adrin Travels,A/C Seater/Sleeper (2+1),23:05,02h 55m,02:00,4.0,850.0,"21 Seats available
7 Single"
1216,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,Ubc travels,A/C Seater/Sleeper (2+1),23:20,03h 40m,03:00,3.8,900.0,"48 Seats available
12 Single"
1217,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 779,Super Fast Non AC Seater (2+3),18:00,03h 45m,21:45,2.9,181.0,45 Seats available
1218,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 2711,Super Fast Non AC Seater (2+3),18:10,03h 20m,21:30,2.9,181.0,47 Seats available
1219,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 765,Super Fast Non AC Seater (2+3),19:00,03h 20m,22:20,2.9,181.0,50 Seats available
1220,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,03h 30m,22:45,2.9,181.0,49 Seats available
1221,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),19:30,02h 45m,22:15,2.9,216.0,31 Seats available
1222,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 1902,Super Fast Non AC Seater (2+3),19:40,03h 20m,23:00,2.9,181.0,46 Seats available
1223,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode,Thrissur to Kozhikode,KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,04h 10m,23:50,2.9,174.0,"43 Seats available
16 Window"
